From,To,Year,Section ID,Section,HS2 ID,HS2,Trade Value,,,From,To,Year,Section ID,Section,
usa,jpn,2010,1,Animal Products,103,Aquatic Animals,845538397,,,usa,jpn,2017,6,Chemical Products,10704860357
usa,jpn,2010,1,Animal Products,104,Edible Animal By-Products,193464889,,,usa,jpn,2017,7,Plastics and Rubbers,2108977674
usa,jpn,2010,1,Animal Products,105,Other Animal Products,36755903,,,usa,jpn,2017,8,Animal Hides,119910388
usa,jpn,2010,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",7909994,,,usa,jpn,2017,9,Wood Products,687374496
usa,jpn,2010,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,281021535,,,usa,jpn,2017,10,Paper Goods,1161260690
usa,jpn,2010,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",784505258,,,usa,jpn,2017,11,Textiles,464991589
usa,jpn,2010,2,Vegetable Products,209,"Coffee, tea, mate and spices",51041300,,,usa,jpn,2017,12,Footwear and Headwear,63633384
usa,jpn,2010,2,Vegetable Products,210,Cereals,4448551240,,,usa,jpn,2017,13,Stone And Glass,643217036
usa,jpn,2010,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",51910574,,,usa,jpn,2017,14,Precious Metals,1297044493
usa,jpn,2010,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1854197594,,,usa,jpn,2017,15,Metals,1574774296
usa,jpn,2010,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",27007700,,,usa,jpn,2017,16,Machines,12450211989
usa,jpn,2010,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1240954,,,usa,jpn,2017,17,Transportation,4417150066
usa,jpn,2010,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",77656934,,,usa,jpn,2017,18,Instruments,8941697538
usa,jpn,2010,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",207489056,,,usa,jpn,2017,19,Weapons,188119630
usa,jpn,2010,4,Foodstuffs,417,Sugars and sugar confectionery,66990833,,,usa,jpn,2017,20,Miscellaneous,563522521
usa,jpn,2010,4,Foodstuffs,418,Cocoa and cocoa preparations,43442192,,,usa,jpn,2017,21,Arts and Antiques,378545531
usa,jpn,2010,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",149335194,,,usa,jpn,2018,1,Animal Products,4784852730
usa,jpn,2010,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",523041562,,,usa,jpn,2018,2,Vegetable Products,6965660094
usa,jpn,2010,4,Foodstuffs,421,Miscellaneous edible preparations,273269054,,,usa,jpn,2018,3,Animal and Vegetable Bi-Products,49960922
usa,jpn,2010,4,Foodstuffs,422,"Beverages, spirits and vinegar",292366827,,,usa,jpn,2018,4,Foodstuffs,2266621913
usa,jpn,2010,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",616533649,,,usa,jpn,2018,5,Mineral Products,9893051760
usa,jpn,2010,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,343114984,,,usa,jpn,2018,6,Chemical Products,11490189080
usa,jpn,2010,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",219565394,,,usa,jpn,2018,7,Plastics and Rubbers,2212966702
usa,jpn,2010,5,Mineral Products,526,"Ores, slag and ash",371599792,,,usa,jpn,2018,8,Animal Hides,101035272
usa,jpn,2010,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1999611251,,,usa,jpn,2018,9,Wood Products,548454415
usa,jpn,2010,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2075562803,,,usa,jpn,2018,10,Paper Goods,1184126408
usa,jpn,2010,6,Chemical Products,629,Organic chemicals,2465931338,,,usa,jpn,2018,11,Textiles,480366663
usa,jpn,2010,6,Chemical Products,630,Pharmaceutical products,3509508823,,,usa,jpn,2018,12,Footwear and Headwear,60128861
usa,jpn,2010,6,Chemical Products,631,Fertilizers,276514631,,,usa,jpn,2018,13,Stone And Glass,662126599
usa,jpn,2010,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",244998818,,,usa,jpn,2018,14,Precious Metals,1406454237
usa,jpn,2010,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",467325652,,,usa,jpn,2018,15,Metals,1948622113
usa,jpn,2010,6,Chemical Products,634,"Soap, organic surface-active agents, others",269200536,,,usa,jpn,2018,16,Machines,12889042971
usa,jpn,2010,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,156075962,,,usa,jpn,2018,17,Transportation,5419943163
usa,jpn,2010,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,30646407,,,usa,jpn,2018,18,Instruments,10005268477
usa,jpn,2010,6,Chemical Products,637,Photographic or cinematographic goods,138403994,,,usa,jpn,2018,19,Weapons,286361976
usa,jpn,2010,6,Chemical Products,638,Chemical products n.e.s.,1475862109,,,usa,jpn,2018,20,Miscellaneous,529260705
usa,jpn,2010,7,Plastics and Rubbers,739,Plastics and articles thereof,2014128987,,,usa,jpn,2018,21,Arts and Antiques,262481589
usa,jpn,2010,7,Plastics and Rubbers,740,Rubber and rubber articles,263365472,,,usa,jpn,2019,1,Animal Products,4391934536
usa,jpn,2010,8,Animal Hides,841,Raw leather from different animals,84422185,,,usa,jpn,2019,2,Vegetable Products,6104307382
usa,jpn,2010,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",122105496,,,usa,jpn,2019,3,Animal and Vegetable Bi-Products,75381058
usa,jpn,2010,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,2359885,,,usa,jpn,2019,4,Foodstuffs,2401590251
usa,jpn,2010,9,Wood Products,944,Wood and articles of wood; wood charcoal,676462457,,,usa,jpn,2019,5,Mineral Products,10795351931
usa,jpn,2010,9,Wood Products,945,Cork and articles of cork,308011,,,usa,jpn,2019,6,Chemical Products,10839666740
usa,jpn,2010,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",561929,,,usa,jpn,2019,7,Plastics and Rubbers,2141089893
usa,jpn,2010,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,473261594,,,usa,jpn,2019,8,Animal Hides,105818711
usa,jpn,2010,10,Paper Goods,1048,Paper Articles,709888326,,,usa,jpn,2019,9,Wood Products,703846682
usa,jpn,2010,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",187231620,,,usa,jpn,2019,10,Paper Goods,1099971803
usa,jpn,2010,11,Textiles,1150,Silk,140404,,,usa,jpn,2019,11,Textiles,483096951
usa,jpn,2010,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",361993,,,usa,jpn,2019,12,Footwear and Headwear,53203205
usa,jpn,2010,11,Textiles,1152,Cotton,68912379,,,usa,jpn,2019,13,Stone And Glass,739907477
usa,jpn,2010,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,244587,,,usa,jpn,2019,14,Precious Metals,1277592866
usa,jpn,2010,11,Textiles,1154,Man-made filaments,33877543,,,usa,jpn,2019,15,Metals,1937091660
usa,jpn,2010,11,Textiles,1155,Man-made staple fibres,42611782,,,usa,jpn,2019,16,Machines,12537867064
usa,jpn,2010,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",87158187,,,usa,jpn,2019,17,Transportation,4366601137
usa,jpn,2010,11,Textiles,1157,Carpets and other textile floor coverings,6602531,,,usa,jpn,2019,18,Instruments,8514049311
usa,jpn,2010,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",3878024,,,usa,jpn,2019,19,Weapons,110251350
usa,jpn,2010,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",28275858,,,usa,jpn,2019,20,Miscellaneous,581100153
usa,jpn,2010,11,Textiles,1160,Fabrics; knitted or crocheted,6055262,,,usa,jpn,2019,21,Arts and Antiques,307249166
usa,jpn,2010,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,133911841,,,usa,jpn,2020,1,Animal Products,4236308036
usa,jpn,2010,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,86427836,,,usa,jpn,2020,2,Vegetable Products,5812029534
usa,jpn,2010,11,Textiles,1163,Textiles rags,30448241,,,usa,jpn,2020,3,Animal and Vegetable Bi-Products,71564881
usa,jpn,2010,12,Footwear and Headwear,1264,Footwear,64478041,,,usa,jpn,2020,4,Foodstuffs,2348651733
usa,jpn,2010,12,Footwear and Headwear,1265,Headgear and parts thereof,11068595,,,usa,jpn,2020,5,Mineral Products,8492164796
usa,jpn,2010,12,Footwear and Headwear,1266,Umbrellas,501842,,,usa,jpn,2020,6,Chemical Products,10667182036
usa,jpn,2010,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1186322,,,usa,jpn,2020,7,Plastics and Rubbers,1928326312
usa,jpn,2010,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",113261720,,,usa,jpn,2020,8,Animal Hides,75052875
usa,jpn,2010,13,Stone And Glass,1369,Ceramic products,134028849,,,usa,jpn,2020,9,Wood Products,634733740
usa,jpn,2010,13,Stone And Glass,1370,Glass and glassware,249546382,,,usa,jpn,2020,10,Paper Goods,1046768749
usa,jpn,2010,14,Precious Metals,1471,"Precious metals, gems and jewelry",1264919617,,,usa,jpn,2020,11,Textiles,390655875
usa,jpn,2010,15,Metals,1572,Iron and steel,207068569,,,usa,jpn,2020,12,Footwear and Headwear,40504210
usa,jpn,2010,15,Metals,1573,Iron or steel articles,365346090,,,usa,jpn,2020,13,Stone And Glass,616006687
usa,jpn,2010,15,Metals,1574,Copper and articles thereof,206158423,,,usa,jpn,2020,14,Precious Metals,1341669303
usa,jpn,2010,15,Metals,1575,Nickel and articles thereof,84015579,,,usa,jpn,2020,15,Metals,1478128347
usa,jpn,2010,15,Metals,1576,Aluminium and articles thereof,249840905,,,usa,jpn,2020,16,Machines,11836773451
usa,jpn,2010,15,Metals,1578,Lead and articles thereof,4522512,,,usa,jpn,2020,17,Transportation,3179691930
usa,jpn,2010,15,Metals,1579,Zinc and articles thereof,6824779,,,usa,jpn,2020,18,Instruments,8170844388
usa,jpn,2010,15,Metals,1580,Tin; articles thereof,6169594,,,usa,jpn,2020,19,Weapons,77498380
usa,jpn,2010,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",165041810,,,usa,jpn,2020,20,Miscellaneous,438856515
usa,jpn,2010,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",96762265,,,usa,jpn,2020,21,Arts and Antiques,255767240
usa,jpn,2010,15,Metals,1583,Metal; miscellaneous products of base metal,68619612,,,usa,kor,2019,1,Animal Products,3174644403
usa,jpn,2010,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",6838253621,,,usa,kor,2019,2,Vegetable Products,2580055704
usa,jpn,2010,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5307662979,,,usa,kor,2019,3,Animal and Vegetable Bi-Products,307097426
usa,jpn,2010,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",38828359,,,usa,kor,2019,4,Foodstuffs,2022938284
usa,jpn,2010,17,Transportation,1787,Vehicles,1187549407,,,usa,kor,2019,5,Mineral Products,14250535243
usa,jpn,2010,17,Transportation,1788,"Aircraft, spacecraft and parts ",3155573915,,,usa,kor,2019,6,Chemical Products,7232082645
usa,jpn,2010,17,Transportation,1789,"Ships, boats and floating structures",33469486,,,usa,kor,2019,7,Plastics and Rubbers,1842656129
usa,jpn,2010,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",7125128011,,,usa,kor,2019,8,Animal Hides,180012246
usa,jpn,2010,18,Instruments,1891,Clocks and watches and parts thereof,47416110,,,usa,kor,2019,9,Wood Products,98480640
usa,jpn,2010,18,Instruments,1892,Musical instruments; parts and accessories of such articles,97675210,,,usa,kor,2019,10,Paper Goods,628177936
usa,jpn,2010,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,420490089,,,usa,kor,2019,11,Textiles,457099622
usa,jpn,2010,20,Miscellaneous,2094,Furniture,225896319,,,usa,kor,2019,12,Footwear and Headwear,37372056
usa,jpn,2010,20,Miscellaneous,2095,Toys,261508592,,,usa,kor,2019,13,Stone And Glass,388757581
usa,jpn,2010,20,Miscellaneous,2096,Miscellaneous manufactured articles,31703348,,,usa,kor,2019,14,Precious Metals,371753150
usa,jpn,2010,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,92974278,,,usa,kor,2019,15,Metals,2262413308
usa,jpn,2011,1,Animal Products,101,Animals; live,49588176,,,usa,kor,2019,16,Machines,10740978569
usa,jpn,2011,1,Animal Products,102,Meat and edible meat offal,2988422818,,,usa,kor,2019,17,Transportation,4759085143
usa,jpn,2011,1,Animal Products,103,Aquatic Animals,926742723,,,usa,kor,2019,18,Instruments,5620943714
usa,jpn,2011,1,Animal Products,104,Edible Animal By-Products,281180834,,,usa,kor,2019,19,Weapons,166239159
usa,jpn,2011,1,Animal Products,105,Other Animal Products,35466603,,,usa,kor,2019,20,Miscellaneous,323006349
usa,jpn,2011,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",6651800,,,usa,kor,2019,21,Arts and Antiques,154689045
usa,jpn,2011,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,317129756,,,usa,kor,2020,1,Animal Products,2938480492
usa,jpn,2011,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",826825949,,,usa,kor,2020,2,Vegetable Products,2662422367
usa,jpn,2011,2,Vegetable Products,209,"Coffee, tea, mate and spices",61073990,,,usa,kor,2020,3,Animal and Vegetable Bi-Products,326371584
usa,jpn,2011,2,Vegetable Products,210,Cereals,6000963982,,,usa,kor,2020,4,Foodstuffs,2124172217
usa,jpn,2011,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",57201917,,,usa,kor,2020,5,Mineral Products,10327356708
usa,jpn,2011,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1788310819,,,usa,kor,2020,6,Chemical Products,6939776063
usa,jpn,2011,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",25962252,,,usa,kor,2020,7,Plastics and Rubbers,1735016395
usa,jpn,2011,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2590257,,,usa,kor,2020,8,Animal Hides,91577034
usa,jpn,2011,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",85187513,,,usa,kor,2020,9,Wood Products,84535243
usa,jpn,2011,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",212914674,,,usa,kor,2020,10,Paper Goods,568204890
usa,jpn,2011,4,Foodstuffs,417,Sugars and sugar confectionery,82034846,,,usa,kor,2020,11,Textiles,351935030
usa,jpn,2011,4,Foodstuffs,418,Cocoa and cocoa preparations,47389459,,,usa,kor,2020,12,Footwear and Headwear,27913331
usa,jpn,2011,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",149468666,,,usa,kor,2020,13,Stone And Glass,374879068
usa,jpn,2011,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",550264258,,,usa,kor,2020,14,Precious Metals,603626108
usa,jpn,2011,4,Foodstuffs,421,Miscellaneous edible preparations,283453139,,,usa,kor,2020,15,Metals,1951141912
usa,jpn,2011,4,Foodstuffs,422,"Beverages, spirits and vinegar",374810111,,,usa,kor,2020,16,Machines,10203025258
usa,jpn,2011,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",647257634,,,usa,kor,2020,17,Transportation,4608109337
usa,jpn,2011,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,384044051,,,usa,kor,2020,18,Instruments,6895922084
usa,jpn,2011,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",214091857,,,usa,kor,2020,19,Weapons,210095991
usa,jpn,2011,5,Mineral Products,526,"Ores, slag and ash",528921181,,,usa,kor,2020,20,Miscellaneous,264126432
usa,jpn,2011,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2679120871,,,usa,kor,2020,21,Arts and Antiques,143222027
usa,jpn,2011,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2165317414,,,usa,nld,2020,1,Animal Products,416926758
usa,jpn,2011,6,Chemical Products,629,Organic chemicals,2619870473,,,usa,nld,2020,2,Vegetable Products,1815710738
usa,jpn,2011,6,Chemical Products,630,Pharmaceutical products,3673609778,,,usa,nld,2020,3,Animal and Vegetable Bi-Products,256027225
usa,jpn,2011,6,Chemical Products,631,Fertilizers,357146903,,,usa,nld,2020,4,Foodstuffs,956821672
usa,jpn,2011,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",277176763,,,usa,nld,2020,5,Mineral Products,7672306094
usa,jpn,2011,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",473473694,,,usa,nld,2020,6,Chemical Products,9044832891
